Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,brand,url,name,description,price,currency,terms,section,season,material,origin,revenue,Price Category,Demand Score,Promotion Flag,PC1,PC2,PCA_Cluster,Cluster Name
210407,aisle,no,clothing,no,780,zara,https://www.zara.com/us/en/striped-knit-sweater-p06427115.html,knit pleated wide fit jeans sand,varsity jacket. high collar and long sleeves. welt pockets at hip and interior pocket. rib trim. front snap button closure.,49.95,USD,jackets,man,autumn,wool,bangladesh,38961.0,premium,12,0,0.2700059768841524,-1.2367092939001303,0,"Basic Products (Low Price, No Promo)"
210408,aisle,yes,clothing,yes,1360,zara,https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html,relaxed faux fur jewel sweater sky blue,round neck long sleeve sweater. fitted waist with side ruching.,35.99,USD,shoes,man,winter,wool,morocco,48946.4,medium,75,1,-0.10424239263647206,1.0908518107267917,1,"Promotion Hits (Low Price, High Volume)"
210409,end-cap,yes,clothing,yes,1434,zara,https://www.zara.com/us/en/heart-print-t-shirt-p06224419.html,tailored heart print t-shirt charcoal,relaxed fit overshirt made of 25% wool fabric. lapel collar and long sleeves with buttoned cuffs. patch pocket at chest and side pockets at hip. front button closure.,64.0,USD,jackets,woman,spring,cotton,bangladesh,91776.0,premium,82,1,2.0596202856154067,1.695277775559639,2,"Premium Products (High Price, High Revenue)"
210410,end-cap,yes,clothing,no,1507,zara,https://www.zara.com/us/en/patch-bomber-jacket-p03833404.html,pleated basic foil knit sweater charcoal,lapel collar jacket with long sleeves with buttoned cuffs. chest patch pockets and welt pockets at hip. front button closure.,25.99,USD,sweaters,woman,winter,wool blend,turkey,39166.93,cheap,89,1,-0.7974240590559131,1.5170049050393648,1,"Promotion Hits (Low Price, High Volume)"
210411,end-cap,yes,clothing,no,1184,zara,https://www.zara.com/us/en/faux-suede-overshirt-p03715303.html,textured alpaca and wool blend tie dye knit sweater black,overshirt made of stretchy fabric. lapel collar and long sleeves with snap buttoned cuffs. chest patch pockets. front snap button closure.,32.0,USD,jackets,man,autumn,wool,bangladesh,37888.0,medium,61,1,-0.5244863746796755,0.4030016157318172,1,"Promotion Hits (Low Price, High Volume)"
210412,end-cap,no,clothing,no,866,zara,https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html,ribbed colorblock knit crop sweater ecru,relaxed fit overshirt. lapel collar and long sleeves with buttoned cuffs. side hidden in-seam pockets. front button closure.,33.95,USD,sweaters,woman,winter,polyester,spain,29400.7,medium,29,0,-0.5575331382126667,-0.8972331063816253,0,"Basic Products (Low Price, No Promo)"
210413,front of store,no,clothing,yes,838,zara,https://www.zara.com/us/en/padded-denim-jacket-p01538413.html,asymmetrical wool and silk blend sweater burgundy,relaxed fit overshirt made of wool blend fabric. lapel collar and long sleeves with buttoned cuffs. welt pockets at hip. front zip closure.,35.0,USD,jackets,woman,autumn,acrylic,india,29330.0,medium,23,0,-0.5357373940534702,-1.0414029145050085,0,"Basic Products (Low Price, No Promo)"
210414,end-cap,no,clothing,yes,878,zara,https://www.zara.com/us/en/mixed-collar-jacket-p03046507.html,textured technical overshirt beige,loafers. made of leather with a suede finish. ornamental saddle detail at instep. rounded shape. contrasting colored sole.,50.99,USD,jackets,woman,winter,viscose,china,44769.22,premium,31,0,0.468414398093358,-0.7533559078098754,0,"Basic Products (Low Price, No Promo)"
210415,front of store,no,clothing,yes,779,zara,https://www.zara.com/us/en/contrasting-collar-jacket-p06987331.html,tailored alpaca blend open knit sweater navy,lapel collar jacket with long sleeves with elastic cuffs. patch pockets at hip. elastic hem. front snap button closure.,35.95,USD,jackets,man,autumn,wool,bangladesh,28005.050000000003,medium,11,0,-0.5232055998273849,-1.3041170132583713,0,"Basic Products (Low Price, No Promo)"
210416,aisle,no,clothing,yes,894,zara,https://www.zara.com/us/en/padded-corduroy-overshirt-p01063400.html,tailored straight suit jacket ivory,v-neck sweater with long sleeves.,88.95,USD,jackets,woman,winter,acrylic,vietnam,79521.3,premium,35,0,2.7712347280611884,-0.4595639738666223,2,"Premium Products (High Price, High Revenue)"
210417,end-cap,yes,clothing,yes,1356,zara,https://www.zara.com/us/en/slim-fit-suit-jacket-p01564520.html,pocket denim jacket beige,jacket made of technical fabric with quilted interior. lapel collar and long sleeves. flap patch pockets at hip. rib trim. front button closure.,62.0,USD,jackets,woman,spring,denim,turkey,84072.0,premium,74,1,1.7864000095911918,1.3779574542397688,2,"Premium Products (High Price, High Revenue)"
210418,aisle,yes,clothing,no,1302,zara,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p00155480.html,faux suede bomber jacket brown,cropped overshirt. lapel collar and long sleeves with buttoned cuffs. chest patch pocket. irregular trim. front button closure.,34.99,USD,jackets,woman,autumn,cotton,morocco,45556.98,medium,69,1,-0.23775314140645556,0.8928325675090983,1,"Promotion Hits (Low Price, High Volume)"
210419,aisle,yes,clothing,no,1404,zara,https://www.zara.com/us/en/herringbone-textured-jacket-p08491401.html,stretch suit jacket khaki #6,varsity jacket with elastic collar and long sleeves. welt pockets at hip and interior pocket. embroidered appliqué and contrast front and back patches. rib trim. front snap button closure.,13.95,USD,jackets,woman,spring,cotton,vietnam,19585.8,cheap,79,1,-1.7864384204467076,0.9111688769434446,1,"Promotion Hits (Low Price, High Volume)"
210420,front of store,no,clothing,yes,802,zara,https://www.zara.com/us/en/baggy-fit-jeans-p06688486.html,tailored textured pocket jacket burgundy,boxy fit overshirt. lapel collar and long sleeves with buttoned cuffs. chest patch pockets. washed effect. front button closure.,35.95,USD,sweaters,man,spring,cotton,india,28831.9,medium,16,0,-0.5291507032546983,-1.2740675312564378,0,"Basic Products (Low Price, No Promo)"
210421,front of store,no,clothing,no,898,zara,https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06917325.html,belted chunky sole high top sneakers taupe,basic sweater with round neck and long sleeves. side button details at shoulders.,37.95,USD,jackets,man,winter,wool,bangladesh,34079.100000000006,medium,36,0,-0.29682975117198657,-0.8323934078206107,0,"Basic Products (Low Price, No Promo)"
210422,aisle,no,clothing,no,966,zara,https://www.zara.com/us/en/contrast-sole-leather-sneakers-p12510320.html,textured textured jacket charcoal,faux leather jacket with padded interior. lapel collar and long sleeves with snap buttoned cuffs. welt pockets at hip and interior pocket. elastic hem. front zip hidden by a snap button flap.,55.95,USD,jackets,woman,winter,viscose,india,54047.700000000004,premium,47,0,0.8770573023278163,-0.40449201359323866,2,"Premium Products (High Price, High Revenue)"
210423,front of store,no,clothing,yes,781,zara,https://www.zara.com/us/en/oversize-fit-t-shirt-p04092405.html,oversized flared fit cargo jeans stone,oversized cropped jacket. notched lapel collar and long sleeves with buttoned cuffs. flap pockets at waist ad interior pocket. front button closure.,69.0,USD,jackets,woman,spring,denim,india,53889.0,premium,12,0,1.3348170441749954,-1.1186839665700279,2,"Premium Products (High Price, High Revenue)"
210424,front of store,yes,clothing,yes,1578,zara,https://www.zara.com/us/en/basic-knit-sweater-p01509115.html,wool blend knit sweater olive #3,cropped shirt. round neckline. contrasting front print. washed effect. irregular trim.,18.95,USD,shoes,man,winter,wool,portugal,29903.1,cheap,93,1,-1.3450511868945731,1.5493149935996682,1,"Promotion Hits (Low Price, High Volume)"
210425,end-cap,no,clothing,yes,771,zara,https://www.zara.com/us/en/faux-leather-jacket-p08281345.html,knit quilted structured overshirt taupe,sneakers. upper in a combination of pieces and colors. lacing with seven pairs of eyelets. chunky sole with a combination of colors. retro-inspired design.,59.95,USD,jackets,man,autumn,wool,cambodia,46221.450000000004,premium,10,0,0.8234607253149249,-1.2241134762939838,0,"Basic Products (Low Price, No Promo)"
210426,front of store,no,clothing,no,1019,zara,https://www.zara.com/us/en/oversized-cropped-jacket-limited-edition-p04304672.html,wool blend textured jacket black,short sweater with round neck and long sleeves.,22.0,USD,sweaters,man,winter,wool blend,china,22418.0,cheap,53,0,-1.239559378031855,-0.5491940701559848,0,"Basic Products (Low Price, No Promo)"
210427,end-cap,yes,clothing,no,1595,zara,https://www.zara.com/us/en/embroidered-forest-jacket-p02795407.html,striped knit sweater beige,jacket made of technical fabric with padded interior. tonal elastic rib high collar. long sleeves. welt pockets at hip and interior pocket. interior elastic finish. front zip closure.,27.99,USD,sweaters,woman,winter,wool,china,44644.049999999996,medium,94,1,-0.5934142828251193,1.8331121870521736,1,"Promotion Hits (Low Price, High Volume)"
210428,end-cap,yes,clothing,yes,1386,zara,https://www.zara.com/us/en/suede-strap-sandals-p12707320.html,stretch contrasting patches hooded jacket black,overshirt with lapel collar and long sleeves with buttoned cuffs. chest patch pocket. front button closure.,31.99,USD,sweaters,woman,spring,cotton,spain,44338.14,medium,77,1,-0.42678812062571425,1.0981988281431116,1,"Promotion Hits (Low Price, High Volume)"
210429,front of store,no,clothing,no,670,zara,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,overshirt with contrasting topstitching grey,relaxed fit shirt made of denim fabric. lapel collar and short sleeves. chest patch pocket. washed effect. front button closure.,89.99,USD,shoes,man,spring,linen,china,60293.299999999996,premium,2,0,2.262848122782454,-1.5538234162186058,2,"Premium Products (High Price, High Revenue)"
210430,end-cap,no,clothing,yes,835,zara,https://www.zara.com/us/en/suede-sneakers-p12216320.html,utility stretch suit jacket brown,jacket with lapel collar and snap button details. long sleeves with zip cuffs. front zip pockets and interior pocket. asymmetric front closure with metal zipper.,29.99,USD,t-shirts,man,spring,wool blend,bangladesh,25041.649999999998,medium,22,0,-0.8531512740062674,-1.1921415727162952,0,"Basic Products (Low Price, No Promo)"
210431,aisle,no,clothing,yes,767,zara,https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html,relaxed pocket denim jacket brown,cropped jacket made with wool blend fabric. lapel collar and long sleeves. welt pockets at hip. front hidden button closure.,19.99,USD,jackets,man,autumn,polyester,bangladesh,15332.329999999998,cheap,10,0,-1.4387767942061838,-1.4300474453963519,0,"Basic Products (Low Price, No Promo)"
210432,front of store,no,clothing,no,839,zara,https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html,ribbed ripped straight fit jeans navy,round neck long sleeve sweater. openwork detail with rips.,84.99,USD,sweaters,woman,winter,wool blend,china,71306.61,premium,23,0,2.4102639113481255,-0.6967626453841299,2,"Premium Products (High Price, High Revenue)"
210433,aisle,no,clothing,no,828,zara,https://www.zara.com/us/en/textured-jacket-p04302457.html,stretch multipiece sneakers ecru,full cut t-shirt with crew neck and short sleeves. contrasting front and back prints. washed effect.,27.99,USD,jackets,man,summer,linen,cambodia,23175.719999999998,medium,21,0,-0.939403695175252,-1.1519690861782477,0,"Basic Products (Low Price, No Promo)"
210434,front of store,yes,clothing,yes,1248,zara,https://www.zara.com/us/en/heart-print-t-shirt-p06224419.html,ribbed wool blend knit sweater sky blue,jacket made of technical fabric. high collar with adjustable drawstring hood. long sleeves with rib cuffs. chest welt pocket and hip patch pockets. interior pocket. adjustable hem with elastics at sides. front zip hidden by a snap button flap.,88.99,USD,jackets,man,winter,wool,china,111059.51999999999,premium,65,1,3.5889355075044334,1.3136374175329997,2,"Premium Products (High Price, High Revenue)"
210435,end-cap,no,clothing,no,753,zara,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,knit textured pocket overshirt beige,flared jeans. patch pockets with flaps at hip. patch pocket appliqués at legs. washed effect. adjustable hem with zippers. front zipper and crossover button closure.,75.99,USD,jackets,man,winter,wool,portugal,57220.469999999994,premium,8,0,1.7197618100063736,-1.1619596340917087,2,"Premium Products (High Price, High Revenue)"
210436,aisle,no,clothing,no,708,zara,https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html,structured mixed collar waxed jacket grey,cropped jacket with lightly quilted interior. lapel collar and long sleeves. flap patch pockets at hip. washed effect. rib hems. front zip closure.,98.95000000000002,USD,jackets,woman,autumn,polyester,spain,70056.6,premium,3,0,2.8557126165994005,-1.2553989810284911,2,"Premium Products (High Price, High Revenue)"
210437,end-cap,yes,clothing,yes,1578,zara,https://www.zara.com/us/en/faux-suede-overshirt-p03715303.html,regular oversized cropped jacket limited edition brown,cropped fit knit shirt. round neck and long sleeves. washed effect.,42.99,USD,shoes,woman,winter,wool,cambodia,67838.22,medium,93,1,0.6201623631420206,2.009238976475284,1,"Promotion Hits (Low Price, High Volume)"
210438,end-cap,yes,clothing,no,1503,zara,https://www.zara.com/us/en/heart-print-t-shirt-p06224419.html,oversized utility pocket jacket white,sweater made with 20% wool and 17% alpaca. crew neck and long sleeves. tonal rib trim.,18.99,USD,t-shirts,man,autumn,wool,china,28541.969999999998,cheap,88,1,-1.3743471400287777,1.2566920147990823,1,"Promotion Hits (Low Price, High Volume)"
210439,front of store,no,clothing,yes,970,zara,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html,textured asymmetric cropped knit sweater khaki,jacket made of italian wool. pointed lapel collar and long sleeves with buttoned cuffs. welt pocket at chest and flap pockets at hip. interior pocket. back vents. front button closure.,25.99,USD,jackets,woman,winter,polyester,china,25210.3,cheap,48,0,-0.9921359138051574,-0.6142799136488591,0,"Basic Products (Low Price, No Promo)"
210440,aisle,yes,clothing,no,1647,zara,https://www.zara.com/us/en/washed-effect-bomber-jacket-p08281307.html,straight suit jacket charcoal,straight fit blazer made of linen. notched lapel collar and long sleeves with buttoned cuffs. flap pockets at hip. interior pocket. back vents. front button closure.,17.99,USD,jackets,woman,summer,linen,vietnam,29629.53,cheap,96,1,-1.4191099784219956,1.7972921718663042,1,"Promotion Hits (Low Price, High Volume)"
210441,aisle,no,clothing,no,972,zara,https://www.zara.com/us/en/multipiece-sneakers-p12318220.html,utility faux leather puffer jacket grey,lightweight jacket made of technical fabric. round neck and long sleeves. welt pockets at hip. interior pocket. rib trim. front zip closure.,35.99,USD,t-shirts,woman,autumn,wool blend,china,34982.28,medium,48,0,-0.38607978757973566,-0.5848163082091166,0,"Basic Products (Low Price, No Promo)"
210442,end-cap,yes,clothing,yes,1351,zara,https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html,suede fisherman sandals brown,boxy fit jacket. lapel collar and long sleeves with buttoned cuffs. welt pockets at hip. front button closure.,60.99,USD,shoes,man,summer,cotton,cambodia,82397.49,premium,74,1,1.730431357649303,1.3404104764848415,2,"Premium Products (High Price, High Revenue)"
210443,end-cap,yes,clothing,yes,1693,zara,https://www.zara.com/us/en/boxy-fit-denim-jacket-p00840402.html,pleated plaid tie dye overshirt grey,overshirt with lapel collar and long sleeves with buttoned cuffs. chest patch pocket. front button closure.,14.99,USD,sweaters,woman,summer,linen blend,portugal,25378.07,cheap,98,1,-1.6744880311575279,1.8918382474520783,1,"Promotion Hits (Low Price, High Volume)"
210444,aisle,no,clothing,no,788,zara,https://www.zara.com/us/en/faux-leather-boxy-fit-jacket-p08281654.html,abstract print knit t-shirt brown,varsity jacket with padded interior. rib elastic collar and long sleeves in contrast faux leather. double welt pockets at hip and interior pocket. contrasting patch appliqués at front and back. rib trim. front snap button closure.,19.95,USD,jackets,man,spring,linen blend,turkey,15720.599999999999,cheap,13,0,-1.4498586095029338,-1.3930578456579106,0,"Basic Products (Low Price, No Promo)"
210445,end-cap,yes,clothing,no,1541,zara,https://www.zara.com/us/en/ribbed-knit-t-shirt-p04805409.html,stretch suit jacket brown,cotton knit t-shirt. round neck and short sleeves.,37.99,USD,shoes,woman,summer,linen,turkey,58542.590000000004,medium,91,1,0.1735350946394726,1.7738509595629448,1,"Promotion Hits (Low Price, High Volume)"
210446,aisle,yes,clothing,yes,1612,zara,https://www.zara.com/us/en/faux-leather-bomber-jacket-p03918420.html,regular cotton - linen blend jacket khaki,vest made of viscose and wool blend fabric. v-neckline. patch pockets at hip. front zip closure.,20.99,USD,sweaters,woman,summer,cotton,india,33835.88,cheap,95,1,-1.1793914246122121,1.73630972905371,1,"Promotion Hits (Low Price, High Volume)"
210447,end-cap,yes,clothing,yes,1339,zara,https://www.zara.com/us/en/abstract-jacquard-sweater-p03284407.html,knit slim fit suit jacket navy,slightly cropped denim jacket. lapel collar and long sleeves with buttoned cuffs. flap patch pocket at chest and side hip. washed effect. front button closure.,23.99,USD,sweaters,man,autumn,acrylic,morocco,32122.609999999997,cheap,73,1,-1.039706787910421,0.8092475912943754,1,"Promotion Hits (Low Price, High Volume)"
210448,end-cap,yes,clothing,yes,1584,zara,https://www.zara.com/us/en/semi-sheer-knit-shirt-limited-edition-p04805424.html,tassel leather loafers ivory,high top sneakers. upper in a combination of pieces and materials. lacing with seven pairs of eyelets. chunky tonal sole.,53.99,USD,jackets,woman,summer,cotton,bangladesh,85520.16,premium,94,1,1.504808689549439,2.1717310274475223,1,"Promotion Hits (Low Price, High Volume)"
210449,front of store,no,clothing,no,816,zara,https://www.zara.com/us/en/leather-biker-jacket-p05833412.html,structured suede sneakers beige,sneakers. upper in a combination of pieces and textures. shoelaces with six pairs of eyelets at different heights. chunky irregular design soles. retro-inspired design.,49.95,USD,jackets,woman,autumn,viscose,india,40759.200000000004,premium,18,0,0.3114459504290843,-1.0404528844863221,0,"Basic Products (Low Price, No Promo)"
210450,end-cap,no,clothing,no,820,zara,https://www.zara.com/us/en/faux-leather-puffer-jacket-p08281420.html,cotton blend bomber jacket,overshirt with quilted interior. lapel collar and long sleeves with buttoned cuffs. flap patch pockets at chest and in-seam pockets at side hip. front snap button closure.,49.99,USD,jackets,man,autumn,polyester,turkey,40991.8,premium,19,0,0.305632353943952,-1.110486837933618,0,"Basic Products (Low Price, No Promo)"
210451,end-cap,yes,clothing,yes,1592,zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html,alpaca blend open knit sweater stone,running shoes. made of suede leather. upper in a combination of materials and colors. lacing with six pairs of eyelets. chunky soles with irregular design.,18.99,USD,sweaters,woman,winter,wool,bangladesh,30232.079999999998,cheap,94,1,-1.3303787954982598,1.6786163365749285,1,"Promotion Hits (Low Price, High Volume)"
210452,aisle,no,clothing,yes,893,zara,https://www.zara.com/us/en/textured-jacket-p04302457.html,quilted padded bomber jacket,sandals. made of leather with a suede finish. two crossed wide straps at instep. thick lightweight soles.,42.99,USD,shoes,man,summer,wool blend,pakistan,38390.07,medium,34,0,-0.01743610637164949,-0.8484857529821944,0,"Basic Products (Low Price, No Promo)"
210453,aisle,yes,clothing,yes,1598,zara,https://www.zara.com/us/en/boxy-fit-denim-jacket-p00840402.html,structured cropped washed t-shirt,relaxed fit jacket. contrasting lapel collar and long sleeves with buttoned cuffs. front pouch pockets. interior pocket. washed effect. front zip closure.,21.99,USD,jackets,woman,summer,linen,india,35140.02,cheap,94,1,-1.0966180970869863,1.7105828564283536,1,"Promotion Hits (Low Price, High Volume)"
210454,aisle,yes,clothing,yes,1490,zara,https://www.zara.com/us/en/printed-denim-overshirt-p02553808.html,tailored knit pearl sweater #3,boxy fit jacket. lapel collar and long sleeves with buttoned cuffs. patch pockets at hip. washed effect.asymmetric hem with side vents. front button closure.,24.0,USD,jackets,woman,autumn,wool,cambodia,35760.0,cheap,87,1,-0.9773395680211363,1.3700730249130273,1,"Promotion Hits (Low Price, High Volume)"
210455,end-cap,no,clothing,no,824,zara,https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html,belted plaid overshirt charcoal,suede leather boots. ridged seam detail at upper. lacing with two pairs of eyelets. welt around upper. slightly chunky sole.,25.99,USD,shoes,man,spring,cotton,morocco,21415.76,cheap,20,0,-1.091012812444115,-1.2595688106491667,0,"Basic Products (Low Price, No Promo)"
210456,aisle,no,clothing,yes,708,zara,https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html,houndstooth suit jacket khaki,lightweight jacket made of technical fabric. round neck and long sleeves. welt pockets at hip. interior pocket. rib trim. front zip closure.,29.99,USD,shoes,man,autumn,cotton,bangladesh,21232.92,medium,3,0,-0.8988416893674259,-1.5779437800605822,0,"Basic Products (Low Price, No Promo)"
210457,front of store,no,clothing,yes,837,zara,https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html,relaxed gathered waist knit sweater olive,jacket made of suede. cropped length. lapel collar and long sleeves. front hidden in-seam pockets. front zip closure.,25.95,USD,shoes,man,autumn,wool,argentina,21720.149999999998,cheap,23,0,-1.0678913353627846,-1.1672022227614187,0,"Basic Products (Low Price, No Promo)"
210458,aisle,no,clothing,no,913,zara,https://www.zara.com/us/en/oversized-bomber-jacket-p08281311.html,stretch faux leather oversized jacket limited edition brown,straight fit blazer made of linen. notched lapel collar and long sleeves with buttoned cuffs. welt pocket at chest and flap pockets at hip. interior pocket. back vents. front button closure.,44.95,USD,t-shirts,man,summer,linen,vietnam,41039.350000000006,medium,38,0,0.13131623125869515,-0.7701416468735995,0,"Basic Products (Low Price, No Promo)"
210459,end-cap,no,clothing,no,821,zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html,knit straight suit jacket black,oversized t-shirt. round neck and short sleeves.,31.99,USD,jeans,man,summer,linen,spain,26263.789999999997,medium,19,0,-0.7096717577937252,-1.1540708839951954,0,"Basic Products (Low Price, No Promo)"
210460,end-cap,yes,clothing,yes,1218,zara,https://www.zara.com/us/en/plaid-tie-dye-overshirt-p01063313.html,ribbed purl knit sweater burgundy,relaxed fit overshirt. lapel collar and long sleeves with snap button cuffs. chest patch pockets. side vents at hem. front snap button closure.,16.99,USD,shoes,man,autumn,wool blend,bangladesh,20693.82,cheap,63,1,-1.5678585281157056,0.3477330294520845,1,"Promotion Hits (Low Price, High Volume)"
210461,aisle,yes,clothing,no,1197,zara,https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307443.html,double-breasted embroidered patch jacket ecru #4,varsity jacket with padded interior. rib elastic collar and long sleeves in contrast faux leather. double welt pockets at hip and interior pocket. contrasting patch appliqués at front and back. rib trim. front snap button closure.,98.95,USD,jackets,woman,autumn,polyester,spain,118443.15000000001,premium,62,1,4.136750263936577,1.210164087717452,2,"Premium Products (High Price, High Revenue)"
210462,aisle,no,clothing,no,1064,zara,https://www.zara.com/us/en/leather-biker-jacket-p05833412.html,multi-pieced retro sneakers brown,sandals with two straps. the thin straps hug the instep. slightly chunky sole.,21.0,USD,jackets,woman,summer,cotton,china,22344.0,cheap,56,0,-1.2911338627755582,-0.37752143987722325,0,"Basic Products (Low Price, No Promo)"
210463,end-cap,no,clothing,yes,742,zara,https://www.zara.com/us/en/washed-effect-bomber-jacket-p08281307.html,regular purl knit sweater brown,puffer jacket made of tear-resistant ripstop fabric. high collar and adjustable long sleeves with adhesive straps. welt pockets at hip. adjustable hem with side elastics. front zip closure.,29.95,USD,shoes,man,autumn,wool blend,cambodia,22222.899999999998,medium,6,0,-0.8888495547568606,-1.4572673535838918,0,"Basic Products (Low Price, No Promo)"
210464,front of store,yes,clothing,yes,1335,zara,https://www.zara.com/us/en/faux-leather-bomber-jacket-p08281667.html,suit jacket charcoal,regular fit overshirt made of 22% wool fabric. lapel collar and long sleeves with buttoned cuffs. patch pocket at chest and side pockets at hip. side vents at hem. front button closure.,50.95,USD,t-shirts,man,autumn,wool blend,cambodia,68018.25,premium,72,1,0.9517155872709813,1.1309992941027847,1,"Promotion Hits (Low Price, High Volume)"
210465,aisle,no,clothing,yes,890,zara,https://www.zara.com/us/en/pocket-overshirt-p05070605.html,multicolor sneakers brown #3,boxy fit jacket. high collar with adjustable hood and long sleeves with buttoned cuffs. patch pockets with flaps at chest. front straps with multi-functional ring. washed effect. front hidden zip and snap button closure.,25.99,USD,jackets,man,autumn,cotton,portugal,23131.1,cheap,34,0,-1.0524743218581978,-1.00592851034935,0,"Basic Products (Low Price, No Promo)"
210466,end-cap,no,clothing,no,830,zara,https://www.zara.com/us/en/flared-fit-cargo-jeans-p06688411.html,regular utility pocket jacket brown,boxy fit t-shirt. round neck and short sleeves. velvet effect print with contrast text.,15.99,USD,jeans,man,spring,linen blend,cambodia,13271.7,cheap,21,0,-1.6720022969311596,-1.2831516004952663,0,"Basic Products (Low Price, No Promo)"
210467,aisle,no,clothing,no,947,zara,https://www.zara.com/us/en/mixed-collar-jacket-p03046507.html,ribbed wool blend knit sweater,overshirt made of diagonal textured cotton fabric. lapel collar and long sleeves with buttoned cuffs. patch pockets at hip. front button closure.,22.99,USD,jackets,woman,autumn,wool,bangladesh,21771.53,cheap,44,0,-1.2020707294204707,-0.7543058436019852,0,"Basic Products (Low Price, No Promo)"
210468,end-cap,no,clothing,no,1047,zara,https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html,oversize fit t-shirt black,relaxed fit overshirt. lapel collar and long sleeves with buttoned cuffs. patch pockets at hip. front button closure.,76.99,USD,t-shirts,woman,summer,cotton,bangladesh,80608.53,premium,55,0,2.3432372559275674,0.0349353295476629,2,"Premium Products (High Price, High Revenue)"
210469,front of store,no,clothing,yes,829,zara,https://www.zara.com/us/en/herringbone-textured-jacket-p08491401.html,knit padded denim jacket sky blue,overshirt made of stretchy fabric. lapel collar and long sleeves with snap buttoned cuffs. chest patch pockets. front snap button closure.,29.99,USD,t-shirts,man,autumn,wool blend,bangladesh,24861.71,medium,21,0,-0.8402566139447403,-1.1727100740634286,0,"Basic Products (Low Price, No Promo)"
210470,front of store,no,clothing,no,996,zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html,contrast topstitching crop knit sweater sky blue,slim fit jacket made of viscose blend fabric. notched lapel collar. long sleeves with buttoned cuffs. welt pocket at chest and flap pockets at hip. interior pocket. back vents. front button closure.,21.95,USD,jeans,woman,winter,wool,spain,21862.2,cheap,51,0,-1.2269766199310834,-0.5462562332669528,0,"Basic Products (Low Price, No Promo)"
210471,end-cap,no,clothing,yes,900,zara,https://www.zara.com/us/en/technical-overshirt-p05320500.html,tailored cable knit metallic sweater taupe,boxy fit jacket. lapel collar and long sleeves with buttoned cuffs. patch pockets at hip. washed effect.asymmetric hem with side vents. front button closure.,29.99,USD,t-shirts,man,autumn,wool,china,26991.0,medium,36,0,-0.7971599497951174,-0.9392958157310367,0,"Basic Products (Low Price, No Promo)"
210472,aisle,no,clothing,no,935,zara,https://www.zara.com/us/en/hooded-knit-cardigan-p02621407.html,quilted oversize fit t-shirt,relaxed fit overshirt made of viscose blend fabric. lapel collar and long sleeves with buttoned cuffs. chest patch pocket. front button closure.,25.95,USD,jackets,woman,spring,cotton,turkey,24263.25,cheap,42,0,-1.0442886939972522,-0.8231240983594172,0,"Basic Products (Low Price, No Promo)"
210473,end-cap,no,clothing,yes,930,zara,https://www.zara.com/us/en/zipper-multipiece-sneakers-p12319220.html,structured faux leather jacket sky blue,sneakers. pieces and topstitching at upper. lacing with six pairs of eyelets. contrasting slightly chunky soles.,25.99,USD,jackets,woman,spring,linen blend,bangladesh,24170.699999999997,cheap,41,0,-1.0456426444012967,-0.8319431978662816,0,"Basic Products (Low Price, No Promo)"
210474,end-cap,no,clothing,no,811,zara,https://www.zara.com/us/en/contrasting-patches-hooded-jacket-p03833400.html,cashmere blend knit sweater navy,short sweater with round neck and long sleeves.,64.99,USD,jackets,man,winter,acrylic,vietnam,52706.89,premium,17,0,1.1902134993321383,-0.9976216767514979,2,"Premium Products (High Price, High Revenue)"
210475,front of store,yes,clothing,no,1063,zara,https://www.zara.com/us/en/faux-leather-boxy-fit-jacket-p08281654.html,relaxed contrast jacquard jacket olive,jacket made of wool blend fabric. lapel collar and long sleeves. welt pockets at hip. front zip closure.,98.95000000000002,USD,jackets,man,autumn,wool blend,bangladesh,105183.85000000002,premium,56,1,3.7775554404200777,0.5781356589672241,2,"Premium Products (High Price, High Revenue)"
210476,aisle,no,clothing,no,804,zara,https://www.zara.com/us/en/chunky-sole-canvas-lace-up-boots-p12005320.html,stretch knit sweater with piping olive,sweater made with 31% wool and 28% alpaca. round neck and long sleeves.,59.95,USD,jackets,woman,autumn,polyester,morocco,48199.8,premium,16,0,0.8697695526249084,-1.0403022001314304,2,"Premium Products (High Price, High Revenue)"
